SNOMEDCTCodes,Description
23982811000001109,Simponi 100mg/1ml solution for injection pre-filled pens (Janssen-Cilag Ltd)
23982911000001104,Simponi 100mg/1ml solution for injection pre-filled pens (Janssen-Cilag Ltd) 1 pre-filled disposable injection
18035511000001101,Simponi 50mg/0.5ml solution for injection pre-filled syringes (Janssen-Cilag Ltd)
18035611000001102,Simponi 50mg/0.5ml solution for injection pre-filled syringes (Janssen-Cilag Ltd) 1 pre-filled disposable injection
18035811000001103,Simponi 50mg/0.5ml solution for injection pre-filled pens (Janssen-Cilag Ltd)
18035911000001108,Simponi 50mg/0.5ml solution for injection pre-filled pens (Janssen-Cilag Ltd) 1 pre-filled disposable injection
23984711000001106,Golimumab 100mg/1ml solution for injection pre-filled disposable devices
23982711000001101,Golimumab 100mg/1ml solution for injection pre-filled disposable devices 1 pre-filled disposable injection
18038111000001100,Golimumab 50mg/0.5ml solution for injection pre-filled syringes
18035311000001107,Golimumab 50mg/0.5ml solution for injection pre-filled syringes 1 pre-filled disposable injection
18038011000001101,Golimumab 50mg/0.5ml solution for injection pre-filled disposable devices
18035711000001106,Golimumab 50mg/0.5ml solution for injection pre-filled disposable devices 1 pre-filled disposable injection
