MedCodeID,Description
253565011,O/E - cushingoid facies
4550411000006119,On examination - steroid facies
253564010,O/E - steroid facies
4758671000006111,Idiopathic Cushing syndrome
292758015,Idiopathic Cushing's syndrome
4758681000006114,Pituitary dependent hypercortisolism
4758701000006112,Cushing disease
4758741000006114,Pituitary hyperadrenal corticism
226301000006110,Pituitary-dependent Cushing's disease
4758751000006111,Cushing's disease
4758711000006110,Pituitary Cushing syndrome
4758731000006116,Cushing basophilism
4758721000006119,Pituitary dependent Cushing disease
5111711000006114,Adrenocorticotropic hormone (ACTH)-dependent Cushing's syndrome
5111721000006118,Adrenocorticotropic hormone (ACTH)-dependent Cushing syndrome
5111731000006115,Adrenocorticotropic hormone-dependent Cushing syndrome
5111701000006111,ACTH-dependent Cushing's syndrome
5111761000006112,Cushing syndrome
5111751000006110,Adrenal Cushing syndrome
5111741000006113,Adrenal Cushing's syndrome
5111771000006117,Cyclical Cushing's syndrome
5111781000006119,Cyclical Cushing syndrome
6678291000006113,Hypermelanosis due to Cushing syndrome
1229746019,Iatrogenic Cushing's syndrome
3165451000006112,Iatrogenic Cushing's disease
3165491000006118,Iatrogenic Cushing disease
3165461000006114,Iatrogenic syndrome of excess cortisol
631081000006112,Drug-induced Cushing's syndrome
680741000006116,Nelson syndrome
3264211000006114,Overproduction of cortisol
3264221000006118,Suprarenogenic syndrome
3264231000006115,Hypercorticism
3264251000006110,Itsenko disease
494791011,Cushing's syndrome
3264191000006113,Hypercortisolism
293770010,[X]Other Cushing's syndrome
3264241000006113,Itsenko-Cushing syndrome
3264201000006111,Cushing's syndrome III
292769017,Cushing's syndrome NOS
3367711000006117,Myopathy in Cushing's disease
682641000006114,Myopathy due to Cushing's syndrome
3367721000006113,Myopathy in Cushing disease
2508481000006112,Ectopic ACTH syndrome
2508471000006114,Hypercortisolism due to nonpituitary tumor
499335017,Ectopic ACTH secretion causing Cushing's syndrome
2508461000006119,Hypercortisolism due to nonpituitary tumour
3605651000006114,Steroid facies
3605641000006112,Moon face
3605631000006119,Cushingoid facies
7803801000006112,Hypercortisolism due to macronodular adrenal hyperplasia
7803811000006110,Cushing syndrome due to macronodular adrenal hyperplasia
3791311000006111,Hypercortisolism due to adrenal neoplasm
3943001000006110,Hypercortisolism due to pituitary adenoma
