MedCodeID,Description
8032121000006118,Hypothyroidism due to thyroiditis
4197351000006111,Refetoff syndrome
4197381000006115,Hyperthermia-hyperphagia-hypothyroidism syndrome
2734331000006116,Hypothyroidism following external radiotherapy
2783721000006113,Hypothyroidism due to iodotyrosine deiodinase defect
2783731000006111,Genetic defect in thyroid hormonogenesis IV
2783761000006119,Iodotyrosine deiodinase deficiency
2783751000006116,GDTH IV
2783711000006117,Iodotyrosine deiodination defect
2783741000006118,Deiodinase deficiency
2783781000006112,Hypothyroidism due to deiodase defect
2783771000006114,Iodotyrosine dehalogenase deficiency
292395017,Irradiation hypothyroidism
292397013,Iodine hypothyroidism
292401017,Hypothyroidism resulting from para-aminosalicylic acid
292402012,Hypothyroidism resulting from phenylbutazone
292403019,Hypothyroidism resulting from resorcinol
316625012,Neonatal jaundice with congenital hypothyroidism
2859411000006115,Hypothyroidism due to iodide concentration defect
2859451000006119,GDTH I
2859471000006112,Iodine transport defect
2859401000006118,Iodide transport defect
2859431000006114,Iodine accumulation defect
2859441000006116,Genetic defect in thyroid hormonogenesis I
2859421000006111,Hypothyroidism due to iodide transport defect
2859461000006117,Iodide transport failure
2875661000006119,Genetic defect in thyroid hormonogenesis III
2875631000006111,Congenital thyroid hormone coupling defect
2875671000006114,Hypothyroidism due to coupling defect
2875621000006113,Iodotyrosyl coupling defect
2875641000006118,GDTH III
2875651000006116,Thyroid hormone coupling defect
292394018,Other postablative hypothyroidism
292396016,Postablative hypothyroidism NOS
216181000006112,Postablative hypothyroidism
5108761000006118,Hypothyroidism due to iodide trapping defect
5108771000006113,Hypothyroidism due to iodide organification defect
5108851000006114,Thyroid hormone resistance
5108841000006112,Thyroid hormone resistance syndrome
5108861000006111,Resistance to thyrotropin
5108871000006116,Resistance to thyroid stimulating hormone
5108881000006118,TSH resistance
5108911000006118,General resistance to thyrotropin
5108891000006115,Generalised thyroid hormone resistance
5108901000006116,Generalized thyroid hormone resistance
583281000006118,"Congenital iodine-deficiency syndrome, mixed type"
5108931000006112,Congenital iodine deficiency syndrome - mixed type
5108941000006119,Endemic cretinism - mixed type
583301000006119,"Congenital iodine-deficiency syndrome, neurological type"
5108951000006117,Congenital iodine deficiency syndrome - neurological type
5108961000006115,Endemic cretinism - neurological type
123651000006111,Subclinical iodine deficiency hypothyroidism
2933321000006112,Postoperative hypothyroidism
2933351000006115,Hypothyroidism after surgery
2933341000006117,Postsurgical hypothyroidism
2536050019,Post-surgical hypothyroidism
5587171000006118,Transient neonatal hypothyroidism
5588141000006113,Transient hypothyrotropinemia
5588131000006115,Transient hypothyrotropinaemia
2986721000006114,Hypothyroidism due to infiltrative disease
6212281000006119,Pituitary thyroid hormone resistance
8118651000006118,Hypothyroidism caused by drug
8118661000006116,Drug-induced hypothyroidism
3103091000006111,Hypothyroidism due to TRH deficiency
3152661000006113,"Hypothyroidism, postradioiodine therapy"
3152651000006111,Radioactive iodine-induced hypothyroidism
3152641000006114,Hypothyroidism following radioiodine therapy
3189721000006113,Hypothyroidism due to cystinosis
7232051000006111,Endemic cretinism - myxedematous type
7232041000006114,Endemic congenital iodine deficiency syndrome of myxoedematous type
7232071000006118,Endemic congenital iodine deficiency syndrome of myxedematous type
7232061000006113,Endemic cretinism - myxoedematous type
3306581000006115,Hypothyroidism caused by food stuff
3306571000006118,Hypothyroidism due to food stuff
3315741000006114,Thyroid hormone responsiveness defect
3315761000006113,Hypothyroidism due to thyroid insensitivity to TSH
3315751000006111,Thyroid hormone unresponsiveness
3315771000006118,Congenital unresponsiveness to thyrotropin
3315781000006115,Unresponsiveness of thyroid gland to thyrotropin
3410571000006114,Hypothyroidism due to defect in thyroid hormone synthesis
3410581000006112,Hypothyroidism due to defective thyroid hormonogenesis
3486591000006114,Hypothyroidism due to amyloidosis
3526451000006116,Hypothyroidism due to thyroglobulin synthesis defect
3526411000006117,Thyroglobulin synthesis defect
3526441000006118,GDTH V
3526421000006113,Hypothyroidism due to thyroglobulin biosynthetic defect
3526431000006111,Genetic defect in thyroid hormonogenesis V
7510071000006117,Infant hypothyroidism caused by maternal drug
7510061000006112,Infant hypothyroidism due to maternal drug
3641911000006114,Hypothyroidism due to iodide excess
3641921000006118,Hypothyroidism caused by iodide excess
3644091000006117,Pendred syndrome
116846019,Pendred's syndrome
3644031000006116,Hypothyroidism with sensorineural deafness
3644081000006115,Goitre-deafness syndrome
3644061000006113,Genetic defect in thyroid hormonogenesis II B
3644041000006114,Thyroid hormone organification defect II B
3644051000006111,Goiter-deafness syndrome
