MedCodeID,Description
8464271000006117,Cardiomyopathy due to diphtheria infection
8034201000006113,Cardiomyopathy due to hypertension
7964821000006113,Nonischemic congestive cardiomyopathy
2676711000006111,Dilated cardiomyopathy secondary to Refsum disease
2676701000006113,Dilated cardiomyopathy secondary to Refsum's disease
2676691000006113,Dilated cardiomyopathy secondary to phytanic acid storage disease
4193381000006112,Dilated cardiomyopathy secondary to metabolic disorder
4193391000006110,Metabolic cardiomyopathy
13484061000006119,Cardiomyopathy due to disease caused by Severe acute respiratory syndrome coronavirus 2
13484051000006116,Cardiomyopathy due to COVID-19
13484071000006114,Cardiomyopathy due to disease caused by 2019-nCoV (novel coronavirus)
13484041000006118,Cardiomyopathy due to disease caused by 2019 novel coronavirus
13484031000006111,Cardiomyopathy due to disease caused by SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2)
2699911000006113,Dilated cardiomyopathy caused by radiation
2699901000006110,Dilated cardiomyopathy secondary to radiation
2746601000006112,Restrictive cardiomyopathy secondary to infiltrations
9833971000006112,Congestive heart failure stage C due to ischaemic cardiomyopathy
9833981000006110,Congestive heart failure stage C due to Ischemic cardiomyopathy
9834031000006112,Systolic heart failure stage B due to ischemic cardiomyopathy
9834021000006114,Systolic heart failure stage B due to ischaemic cardiomyopathy
9834051000006117,Systolic heart failure stage C due to ischaemic cardiomyopathy
9834061000006115,Systolic heart failure stage C due to ischemic cardiomyopathy
12127521000006110,Cardiomyopathy caused by drug
4777091000006118,Hypertrophic cardiomyopathy without obstruction
4777111000006110,HCM - Hypertrophic non-obstructive cardiomyopathy
300038015,Hypertrophic non-obstructive cardiomyopathy
300040013,Primary dilated cardiomyopathy
300046019,Mucopolysaccharidosis cardiomyopathy
300057012,Cardiomyopathy associated with another disorder
4777181000006115,Secondary cardiomyopathy
300052018,Cardiomyopathy in disease EC
12704221000006116,Cardiomyopathy associated with another disorder
300916019,[X]Cardiomyopathy in other diseases classified elsewhere
395768019,Cardiomyopathy associated with another disorder
370261000006111,[X]Cardiomyopathy in infectious+parasitic diseases CE
4777191000006117,"Cardiomyopathy, secondary"
11904331000006116,Secondary cardiomyopathy NOS
4777211000006116,Cardiomyopathy in Friedreich ataxia
300053011,Cardiomyopathy in Friedreich's ataxia
300054017,Cardiomyopathy in myotonic dystrophy
300055016,Dystrophic cardiomyopathy
8065541000006115,Cardiomyopathy due to viral infection
2840701000006117,Dilated cardiomyopathy secondary to rheumatoid arthritis
350413012,Congestive obstructive cardiomyopathy
5056831000006119,HCM - Hypertrophic cardiomyopathy
300910013,Hypertrophic cardiomyopathy
5056841000006112,Post-myocarditic cardiomyopathy
5056871000006116,Restrictive cardiomyopathy without endomyocardial fibrosis
5056881000006118,Familial restrictive cardiomyopathy
5143171000006112,Severe scapuloperoneal muscular dystrophy with cardiomyopathy
2892421000006113,Restrictive cardiomyopathy secondary to malignancy
5331161000006112,Arrhythmogenic right ventricular cardiomyopathy
5331151000006110,Arrhythmogenic right ventricular dysplasia
2934071000006112,Danish type familial amyloid cardiomyopathy
2934111000006116,Familial amyloid cardiomyopathy
666221000006118,Familial cardiac amyloid
2934081000006110,Familial amyloid heart disease
2543761000006114,Dilated cardiomyopathy secondary to myotonic dystrophy
2964231000006113,Dilated cardiomyopathy secondary to muscular dystrophy
2991241000006116,Dilated cardiomyopathy secondary to viral myocarditis
2997821000006118,Restrictive cardiomyopathy secondary to familial storage disease
460126017,Cardiomyopathy in Duchenne muscular dystrophy
3031351000006116,Restrictive cardiomyopathy secondary to endocardial fibroelastosis
3035161000006119,Primary eosinophilic endomyocardial restrictive cardiomyopathy
3035171000006114,Eosinophilic endomyocardial disease
3075191000006112,Dilated cardiomyopathy secondary to scleroderma
3075181000006114,Dilated cardiomyopathy due to systemic sclerosis
59588016,Familial cardiomyopathy
3075321000006112,Primary familial cardiomyopathy
