SNOMEDCTCodes,Description
37389811000001102,Hydroxyzine 25mg tablets (DE Pharmaceuticals)
37390011000001104,Hydroxyzine 25mg tablets (DE Pharmaceuticals) 28 tablet
39063411000001106,Hydroxyzine 25mg tablets (DHP Healthcare Ltd)
39063611000001109,Hydroxyzine 25mg tablets (DHP Healthcare Ltd) 28 tablet 2 x 14 tablets
12578811000001102,Hydroxyzine 25mg/5ml oral solution (Special Order)
12578911000001107,Hydroxyzine 25mg/5ml oral solution (Special Order) 1 ml
34894611000001105,Hydroxyzine 25mg tablets (A A H Pharmaceuticals Ltd)
34894711000001101,Hydroxyzine 25mg tablets (A A H Pharmaceuticals Ltd) 28 tablet 2 x 14 tablets
38946911000001106,Hydroxyzine 25mg tablets (Medihealth (Northern) Ltd)
38947011000001105,Hydroxyzine 25mg tablets (Medihealth (Northern) Ltd) 28 tablet
40223511000001107,Hydroxyzine 10mg tablets (Bristol Laboratories Ltd)
40223611000001106,Hydroxyzine 10mg tablets (Bristol Laboratories Ltd) 84 tablet 6 x 14 tablets
38946711000001109,Hydroxyzine 10mg tablets (Medihealth (Northern) Ltd)
38946811000001101,Hydroxyzine 10mg tablets (Medihealth (Northern) Ltd) 84 tablet
36043611000001106,Hydroxyzine 25mg tablets (Medreich Plc)
36043711000001102,Hydroxyzine 25mg tablets (Medreich Plc) 28 tablet 2 x 14 tablets
38920011000001107,Hydroxyzine 25mg tablets (Morningside Healthcare Ltd)
38920111000001108,Hydroxyzine 25mg tablets (Morningside Healthcare Ltd) 28 tablet 2 x 14 tablets
34433511000001109,Hydroxyzine 15mg/5ml oral suspension (Special Order)
34433711000001104,Hydroxyzine 15mg/5ml oral suspension (Special Order) 1 ml
35570911000001106,Hydroxyzine 10mg/5ml oral suspension (Drug Tariff Special Order)
35571011000001103,Hydroxyzine 10mg/5ml oral suspension (Drug Tariff Special Order) 1 ml
37491111000001101,Hydroxyzine 10mg/5ml oral suspension (Drug Tariff Special Order) 100 ml
38919511000001103,Hydroxyzine 10mg tablets (Morningside Healthcare Ltd)
38919911000001105,Hydroxyzine 10mg tablets (Morningside Healthcare Ltd) 84 tablet 6 x 14 tablets
864411000001102,Ucerax 25mg tablets (UCB Pharma Ltd)
2389111000001105,Ucerax 25mg tablets (UCB Pharma Ltd) 25 tablet
509211000001102,Atarax 10mg tablets (Alliance Pharmaceuticals Ltd)
2387811000001106,Atarax 10mg tablets (Alliance Pharmaceuticals Ltd) 84 tablet 6 x 14 tablets
926111000001101,Ucerax 10mg/5ml syrup (UCB Pharma Ltd)
2389811000001103,Ucerax 10mg/5ml syrup (UCB Pharma Ltd) 200 ml
439511000001100,Atarax 25mg tablets (Alliance Pharmaceuticals Ltd)
2388811000001105,Atarax 25mg tablets (Alliance Pharmaceuticals Ltd) 28 tablet 2 x 14 tablets
12577411000001103,Hydroxyzine 2.5mg/5ml oral solution (Special Order)
12577511000001104,Hydroxyzine 2.5mg/5ml oral solution (Special Order) 1 ml
34894411000001107,Hydroxyzine 10mg tablets (A A H Pharmaceuticals Ltd)
34894511000001106,Hydroxyzine 10mg tablets (A A H Pharmaceuticals Ltd) 84 tablet
37389511000001100,Hydroxyzine 10mg tablets (DE Pharmaceuticals)
37389711000001105,Hydroxyzine 10mg tablets (DE Pharmaceuticals) 84 tablet
34906111000001101,Hydroxyzine 25mg tablets (Alliance Healthcare (Distribution) Ltd)
34906211000001107,Hydroxyzine 25mg tablets (Alliance Healthcare (Distribution) Ltd) 28 tablet 2 x 14 tablets
34788211000001104,Hydroxyzine 25mg tablets (Zentiva Pharma UK Ltd)
34788311000001107,Hydroxyzine 25mg tablets (Zentiva Pharma UK Ltd) 28 tablet 2 x 14 tablets
12578111000001109,Hydroxyzine 20mg/5ml oral solution (Special Order)
12578211000001103,Hydroxyzine 20mg/5ml oral solution (Special Order) 1 ml
8538511000001108,Hydroxyzine 5mg/5ml oral solution (Special Order)
8538611000001107,Hydroxyzine 5mg/5ml oral solution (Special Order) 1 ml
8539011000001105,Hydroxyzine 5mg/5ml oral suspension (Special Order)
8539211000001100,Hydroxyzine 5mg/5ml oral suspension (Special Order) 1 ml
34905911000001105,Hydroxyzine 10mg tablets (Alliance Healthcare (Distribution) Ltd)
34906011000001102,Hydroxyzine 10mg tablets (Alliance Healthcare (Distribution) Ltd) 84 tablet 6 x 14 tablets
39062911000001105,Hydroxyzine 10mg tablets (DHP Healthcare Ltd)
39063011000001102,Hydroxyzine 10mg tablets (DHP Healthcare Ltd) 84 tablet 6 x 14 tablets
34345211000001103,Hydroxyzine 10mg/5ml oral solution (Special Order)
34345311000001106,Hydroxyzine 10mg/5ml oral solution (Special Order) 1 ml
