MedCodeID,Description
4428691000006118,Recurrent labyrinthitis
5034061000006111,Acute mastoiditis with labyrinthitis
5034531000006110,Autoimmune labyrinthitis
40171019,Labyrinthitis
299175016,Unspecified labyrinthitis
299182017,Labyrinthitis NOS
41593013,Purulent labyrinthitis
41592015,Suppurative labyrinthitis
2552261000006112,Toxic labyrinthitis
6782841000006119,Viral otitis interna
2471473019,Viral labyrinthitis
69516013,Serous labyrinthitis
7375521000006114,Labyrinthitis ossificans
102696011,Circumscribed labyrinthitis
3503941000006112,Focal labyrinthitis
3955431000006112,Diffuse labyrinthitis
